State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Crop_original
uttar pradesh,amroha,2014,rabi,rapeseed &mustard,3122.0,3265.0,Rapeseed &Mustard
uttar pradesh,amroha,2014,rabi,wheat,91563.0,193106.0,Wheat
uttar pradesh,amroha,2014,summer,maize,327.0,581.0,Maize
uttar pradesh,amroha,2014,summer,mung bean,1.0,1.0,Moong(Green Gram)
uttar pradesh,amroha,2014,summer,onion,1.0,15.0,Onion
uttar pradesh,amroha,2014,summer,rice,13.0,34.0,Rice
uttar pradesh,amroha,2014,summer,urad,1.0,1.0,Urad
uttar pradesh,auraiya,1997,kharif,pigeon peas,5714.0,5871.0,Arhar/Tur
uttar pradesh,auraiya,1997,kharif,bajra,23806.0,37853.0,Bajra
uttar pradesh,auraiya,1997,kharif,groundnut,321.0,257.0,Groundnut
uttar pradesh,auraiya,1997,kharif,jowar,2487.0,2972.0,Jowar
uttar pradesh,auraiya,1997,kharif,maize,14135.0,30099.0,Maize
uttar pradesh,auraiya,1997,kharif,mung bean,19.0,8.0,Moong(Green Gram)
uttar pradesh,auraiya,1997,kharif,rice,41064.0,94537.0,Rice
uttar pradesh,auraiya,1997,kharif,sesamum,16.0,3.0,Sesamum
uttar pradesh,auraiya,1997,kharif,urad,2319.0,1606.0,Urad
uttar pradesh,auraiya,1997,rabi,barley,4216.0,8891.0,Barley
uttar pradesh,auraiya,1997,rabi,chickpea,7243.0,8659.0,Gram
uttar pradesh,auraiya,1997,rabi,lentil,25.0,19.0,Masoor
uttar pradesh,auraiya,1997,rabi,peas & beans (pulses),3197.0,4954.0,Peas & beans (Pulses)
uttar pradesh,auraiya,1997,rabi,rapeseed &mustard,18674.0,9468.0,Rapeseed &Mustard
uttar pradesh,auraiya,1997,rabi,sunflower,122.0,185.0,Sunflower
uttar pradesh,auraiya,1997,rabi,wheat,80275.0,210195.0,Wheat
uttar pradesh,auraiya,1997,summer,maize,127.0,201.0,Maize
uttar pradesh,auraiya,1997,summer,mung bean,1065.0,637.0,Moong(Green Gram)
uttar pradesh,auraiya,1997,summer,urad,475.0,223.0,Urad
uttar pradesh,auraiya,1997,whole year,potato,2858.0,39128.0,Potato
uttar pradesh,auraiya,1997,whole year,sugarcane,1592.0,80647.0,Sugarcane
uttar pradesh,auraiya,1998,kharif,pigeon peas,5660.0,12918.0,Arhar/Tur
uttar pradesh,auraiya,1998,kharif,bajra,24025.0,39118.0,Bajra
uttar pradesh,auraiya,1998,kharif,groundnut,254.0,211.0,Groundnut
uttar pradesh,auraiya,1998,kharif,jowar,2498.0,2210.0,Jowar
uttar pradesh,auraiya,1998,kharif,maize,14539.0,12207.0,Maize
uttar pradesh,auraiya,1998,kharif,mung bean,17.0,4.0,Moong(Green Gram)
uttar pradesh,auraiya,1998,kharif,rice,42018.0,109833.0,Rice
uttar pradesh,auraiya,1998,kharif,sesamum,11.0,1.0,Sesamum
uttar pradesh,auraiya,1998,kharif,urad,2295.0,1608.0,Urad
uttar pradesh,auraiya,1998,rabi,barley,3981.0,10018.0,Barley
uttar pradesh,auraiya,1998,rabi,chickpea,7029.0,8854.0,Gram
uttar pradesh,auraiya,1998,rabi,linseed,3.0,1.0,Linseed
uttar pradesh,auraiya,1998,rabi,lentil,57.0,41.0,Masoor
uttar pradesh,auraiya,1998,rabi,peas & beans (pulses),3810.0,6450.0,Peas & beans (Pulses)
uttar pradesh,auraiya,1998,rabi,rapeseed &mustard,17227.0,18718.0,Rapeseed &Mustard
uttar pradesh,auraiya,1998,rabi,sunflower,54.0,99.0,Sunflower
uttar pradesh,auraiya,1998,rabi,wheat,86080.0,292191.0,Wheat
uttar pradesh,auraiya,1998,summer,maize,112.0,114.0,Maize
uttar pradesh,auraiya,1998,summer,mung bean,1191.0,750.0,Moong(Green Gram)
uttar pradesh,auraiya,1998,summer,urad,534.0,234.0,Urad
uttar pradesh,auraiya,1998,whole year,onion,120.0,1317.0,Onion
uttar pradesh,auraiya,1998,whole year,potato,3203.0,76178.0,Potato
uttar pradesh,auraiya,1998,whole year,sannhamp,17.0,6.0,Sannhamp
uttar pradesh,auraiya,1998,whole year,sugarcane,1822.0,104771.0,Sugarcane
uttar pradesh,auraiya,1998,whole year,tobacco,3.0,18.0,Tobacco
uttar pradesh,auraiya,1999,kharif,pigeon peas,3979.0,4831.0,Arhar/Tur
uttar pradesh,auraiya,1999,kharif,bajra,23213.0,38765.0,Bajra
uttar pradesh,auraiya,1999,kharif,groundnut,148.0,172.0,Groundnut
uttar pradesh,auraiya,1999,kharif,jowar,2261.0,2482.0,Jowar
uttar pradesh,auraiya,1999,kharif,maize,12765.0,21505.0,Maize
uttar pradesh,auraiya,1999,kharif,mung bean,33.0,9.0,Moong(Green Gram)
uttar pradesh,auraiya,1999,kharif,rice,49516.0,121005.0,Rice
uttar pradesh,auraiya,1999,kharif,soyabean,2.0,2.0,Soyabean
uttar pradesh,auraiya,1999,kharif,sunflower,127.0,184.0,Sunflower
uttar pradesh,auraiya,1999,kharif,urad,1616.0,1350.0,Urad
uttar pradesh,auraiya,1999,rabi,barley,4307.0,11150.0,Barley
uttar pradesh,auraiya,1999,rabi,chickpea,6693.0,8677.0,Gram
uttar pradesh,auraiya,1999,rabi,linseed,20.0,9.0,Linseed
uttar pradesh,auraiya,1999,rabi,maize,83.0,120.0,Maize
uttar pradesh,auraiya,1999,rabi,rapeseed &mustard,17005.0,23316.0,Rapeseed &Mustard
uttar pradesh,auraiya,1999,rabi,wheat,86927.0,282638.0,Wheat
uttar pradesh,auraiya,1999,summer,mung bean,1096.0,558.0,Moong(Green Gram)
uttar pradesh,auraiya,1999,summer,urad,604.0,340.0,Urad
uttar pradesh,auraiya,1999,whole year,onion,185.0,2652.0,Onion
uttar pradesh,auraiya,1999,whole year,peas & beans (pulses),3017.0,5971.0,Peas & beans (Pulses)
uttar pradesh,auraiya,1999,whole year,potato,3507.0,109944.0,Potato
uttar pradesh,auraiya,1999,whole year,sugarcane,1492.0,99065.0,Sugarcane
uttar pradesh,auraiya,2000,kharif,pigeon peas,3830.0,4406.0,Arhar/Tur
uttar pradesh,auraiya,2000,kharif,bajra,24378.0,35068.0,Bajra
uttar pradesh,auraiya,2000,kharif,groundnut,122.0,157.0,Groundnut
uttar pradesh,auraiya,2000,kharif,jowar,2015.0,2280.0,Jowar
uttar pradesh,auraiya,2000,kharif,maize,13147.0,32131.0,Maize
uttar pradesh,auraiya,2000,kharif,mung bean,37.0,11.0,Moong(Green Gram)
uttar pradesh,auraiya,2000,kharif,rice,48622.0,89219.0,Rice
uttar pradesh,auraiya,2000,kharif,sesamum,18.0,4.0,Sesamum
uttar pradesh,auraiya,2000,kharif,soyabean,1.0,1.0,Soyabean
uttar pradesh,auraiya,2000,kharif,urad,1602.0,885.0,Urad
uttar pradesh,auraiya,2000,rabi,barley,4246.0,9338.0,Barley
uttar pradesh,auraiya,2000,rabi,chickpea,6344.0,8776.0,Gram
uttar pradesh,auraiya,2000,rabi,linseed,25.0,9.0,Linseed
uttar pradesh,auraiya,2000,rabi,maize,45.0,73.0,Maize
uttar pradesh,auraiya,2000,rabi,lentil,99.0,62.0,Masoor
uttar pradesh,auraiya,2000,rabi,mung bean,681.0,366.0,Moong(Green Gram)
uttar pradesh,auraiya,2000,rabi,peas & beans (pulses),2331.0,4126.0,Peas & beans (Pulses)
uttar pradesh,auraiya,2000,rabi,rapeseed &mustard,14994.0,18270.0,Rapeseed &Mustard
uttar pradesh,auraiya,2000,rabi,urad,537.0,267.0,Urad
uttar pradesh,auraiya,2000,rabi,wheat,88940.0,298990.0,Wheat
uttar pradesh,auraiya,2000,whole year,potato,2857.0,64642.0,Potato
uttar pradesh,auraiya,2000,whole year,sugarcane,1296.0,56248.0,Sugarcane
uttar pradesh,auraiya,2001,kharif,pigeon peas,4362.0,7708.0,Arhar/Tur
uttar pradesh,auraiya,2001,kharif,bajra,21902.0,29596.0,Bajra
uttar pradesh,auraiya,2001,kharif,groundnut,139.0,117.0,Groundnut
uttar pradesh,auraiya,2001,kharif,jowar,2796.0,2083.0,Jowar
uttar pradesh,auraiya,2001,kharif,maize,12999.0,27545.0,Maize
uttar pradesh,auraiya,2001,kharif,mung bean,138.0,38.0,Moong(Green Gram)
uttar pradesh,auraiya,2001,kharif,rice,51471.0,125273.0,Rice
uttar pradesh,auraiya,2001,kharif,sesamum,28.0,5.0,Sesamum
uttar pradesh,auraiya,2001,kharif,small millets,4.0,3.0,Small millets
uttar pradesh,auraiya,2001,kharif,sunflower,3.0,7.0,Sunflower
uttar pradesh,auraiya,2001,kharif,urad,2717.0,1353.0,Urad
uttar pradesh,auraiya,2001,rabi,barley,3868.0,9176.0,Barley
uttar pradesh,auraiya,2001,rabi,chickpea,8633.0,9035.0,Gram
uttar pradesh,auraiya,2001,rabi,linseed,4.0,2.0,Linseed
uttar pradesh,auraiya,2001,rabi,maize,60.0,98.0,Maize
uttar pradesh,auraiya,2001,rabi,lentil,70.0,56.0,Masoor
uttar pradesh,auraiya,2001,rabi,mung bean,661.0,360.0,Moong(Green Gram)
uttar pradesh,auraiya,2001,rabi,peas & beans (pulses),1175.0,2130.0,Peas & beans (Pulses)
uttar pradesh,auraiya,2001,rabi,rapeseed &mustard,12739.0,15285.0,Rapeseed &Mustard
uttar pradesh,auraiya,2001,rabi,urad,615.0,386.0,Urad
uttar pradesh,auraiya,2001,rabi,wheat,88476.0,289048.0,Wheat
uttar pradesh,auraiya,2001,whole year,potato,2738.0,59475.0,Potato
uttar pradesh,auraiya,2001,whole year,sugarcane,1306.0,77985.0,Sugarcane
uttar pradesh,auraiya,2002,kharif,bajra,28260.0,39094.0,Bajra
uttar pradesh,auraiya,2002,kharif,groundnut,176.0,115.0,Groundnut
uttar pradesh,auraiya,2002,kharif,jowar,1776.0,2190.0,Jowar
uttar pradesh,auraiya,2002,kharif,maize,10915.0,19876.0,Maize
uttar pradesh,auraiya,2002,kharif,mung bean,170.0,114.0,Moong(Green Gram)
uttar pradesh,auraiya,2002,kharif,rice,36993.0,81678.0,Rice
uttar pradesh,auraiya,2002,kharif,sesamum,16.0,3.0,Sesamum
uttar pradesh,auraiya,2002,kharif,sunflower,11.0,21.0,Sunflower
uttar pradesh,auraiya,2002,kharif,urad,2942.0,1936.0,Urad
uttar pradesh,auraiya,2002,rabi,barley,3823.0,11459.0,Barley
uttar pradesh,auraiya,2002,rabi,chickpea,10084.0,13643.0,Gram
uttar pradesh,auraiya,2002,rabi,linseed,6.0,3.0,Linseed
uttar pradesh,auraiya,2002,rabi,maize,56.0,62.0,Maize
uttar pradesh,auraiya,2002,rabi,lentil,43.0,33.0,Masoor
uttar pradesh,auraiya,2002,rabi,onion,33.0,341.0,Onion
uttar pradesh,auraiya,2002,rabi,peas & beans (pulses),761.0,1178.0,Peas & beans (Pulses)
uttar pradesh,auraiya,2002,rabi,rapeseed &mustard,12103.0,14326.0,Rapeseed &Mustard
uttar pradesh,auraiya,2002,rabi,wheat,87132.0,246720.0,Wheat
uttar pradesh,auraiya,2002,summer,mung bean,456.0,238.0,Moong(Green Gram)
uttar pradesh,auraiya,2002,summer,onion,50.0,559.0,Onion
uttar pradesh,auraiya,2002,summer,urad,412.0,346.0,Urad
uttar pradesh,auraiya,2002,whole year,potato,3650.0,96751.0,Potato
uttar pradesh,auraiya,2002,whole year,sugarcane,1154.0,66091.0,Sugarcane
uttar pradesh,auraiya,2002,whole year,turmeric,1.0,2.0,Turmeric
uttar pradesh,auraiya,2003,kharif,pigeon peas,3554.0,3267.0,Arhar/Tur
uttar pradesh,auraiya,2003,kharif,bajra,29559.0,39690.0,Bajra
uttar pradesh,auraiya,2003,kharif,groundnut,187.0,125.0,Groundnut
uttar pradesh,auraiya,2003,kharif,jowar,1933.0,2491.0,Jowar
uttar pradesh,auraiya,2003,kharif,maize,11607.0,21299.0,Maize
uttar pradesh,auraiya,2003,kharif,mung bean,322.0,75.0,Moong(Green Gram)
uttar pradesh,auraiya,2003,kharif,rice,43191.0,97961.0,Rice
uttar pradesh,auraiya,2003,kharif,sesamum,25.0,3.0,Sesamum
uttar pradesh,auraiya,2003,kharif,sunflower,44.0,73.0,Sunflower
uttar pradesh,auraiya,2003,kharif,urad,2877.0,1867.0,Urad
uttar pradesh,auraiya,2003,rabi,barley,3903.0,9690.0,Barley
uttar pradesh,auraiya,2003,rabi,chickpea,9810.0,10452.0,Gram
uttar pradesh,auraiya,2003,rabi,linseed,15.0,7.0,Linseed
uttar pradesh,auraiya,2003,rabi,lentil,61.0,55.0,Masoor
uttar pradesh,auraiya,2003,rabi,onion,24.0,345.0,Onion
uttar pradesh,auraiya,2003,rabi,peas & beans (pulses),871.0,1609.0,Peas & beans (Pulses)
uttar pradesh,auraiya,2003,rabi,rapeseed &mustard,14233.0,15815.0,Rapeseed &Mustard
uttar pradesh,auraiya,2003,rabi,wheat,91012.0,284408.0,Wheat
uttar pradesh,auraiya,2003,summer,maize,76.0,104.0,Maize
uttar pradesh,auraiya,2003,summer,mung bean,663.0,393.0,Moong(Green Gram)
uttar pradesh,auraiya,2003,summer,onion,85.0,866.0,Onion
uttar pradesh,auraiya,2003,summer,urad,593.0,520.0,Urad
uttar pradesh,auraiya,2003,whole year,potato,3647.0,78713.0,Potato
uttar pradesh,auraiya,2003,whole year,sugarcane,1009.0,70799.0,Sugarcane
uttar pradesh,auraiya,2004,kharif,bajra,28771.0,44053.0,Bajra
uttar pradesh,auraiya,2004,kharif,groundnut,240.0,198.0,Groundnut
uttar pradesh,auraiya,2004,kharif,jowar,1768.0,1762.0,Jowar
uttar pradesh,auraiya,2004,kharif,maize,12053.0,24323.0,Maize
uttar pradesh,auraiya,2004,kharif,rice,45897.0,129492.0,Rice
uttar pradesh,auraiya,2004,kharif,sesamum,89.0,14.0,Sesamum
uttar pradesh,auraiya,2004,kharif,soyabean,1.0,1.0,Soyabean
uttar pradesh,auraiya,2004,kharif,sugarcane,910.0,48648.0,Sugarcane
uttar pradesh,auraiya,2004,rabi,barley,3267.0,6308.0,Barley
uttar pradesh,auraiya,2004,rabi,chickpea,9222.0,9893.0,Gram
uttar pradesh,auraiya,2004,rabi,linseed,6.0,3.0,Linseed
uttar pradesh,auraiya,2004,rabi,potato,3270.0,69023.0,Potato
uttar pradesh,auraiya,2004,rabi,rapeseed &mustard,15705.0,16148.0,Rapeseed &Mustard
uttar pradesh,auraiya,2004,rabi,turmeric,12.0,21.0,Turmeric
uttar pradesh,auraiya,2004,rabi,wheat,93788.0,235712.0,Wheat
uttar pradesh,auraiya,2004,summer,sunflower,98.0,191.0,Sunflower
uttar pradesh,auraiya,2004,whole year,dry chillies,44.0,41.0,Dry chillies
uttar pradesh,auraiya,2004,whole year,garlic,41.0,178.0,Garlic
uttar pradesh,auraiya,2004,whole year,guar seed,7.0,6.0,Guar seed
uttar pradesh,auraiya,2004,whole year,onion,90.0,1062.0,Onion
uttar pradesh,auraiya,2004,whole year,sweet potato,77.0,895.0,Sweet potato
uttar pradesh,auraiya,2005,kharif,bajra,25255.0,38851.0,Bajra
uttar pradesh,auraiya,2005,kharif,jowar,3052.0,4192.0,Jowar
uttar pradesh,auraiya,2005,kharif,maize,11607.0,16761.0,Maize
uttar pradesh,auraiya,2005,kharif,rice,42877.0,108007.0,Rice
uttar pradesh,auraiya,2005,kharif,sesamum,71.0,13.0,Sesamum
uttar pradesh,auraiya,2005,kharif,sugarcane,1009.0,46916.0,Sugarcane
uttar pradesh,auraiya,2005,rabi,barley,3266.0,7755.0,Barley
uttar pradesh,auraiya,2005,rabi,chickpea,9620.0,10198.0,Gram
uttar pradesh,auraiya,2005,rabi,linseed,15.0,6.0,Linseed
uttar pradesh,auraiya,2005,rabi,potato,3810.0,91253.0,Potato
uttar pradesh,auraiya,2005,rabi,rapeseed &mustard,14868.0,17542.0,Rapeseed &Mustard
uttar pradesh,auraiya,2005,rabi,wheat,91594.0,267912.0,Wheat
uttar pradesh,auraiya,2005,summer,sunflower,48.0,65.0,Sunflower
uttar pradesh,auraiya,2005,whole year,banana,1.0,38.0,Banana
uttar pradesh,auraiya,2005,whole year,coriander,17.0,10.0,Coriander
uttar pradesh,auraiya,2005,whole year,dry chillies,36.0,33.0,Dry chillies
uttar pradesh,auraiya,2005,whole year,garlic,1841.0,8022.0,Garlic
uttar pradesh,auraiya,2005,whole year,guar seed,9.0,7.0,Guar seed
uttar pradesh,auraiya,2005,whole year,onion,151.0,1944.0,Onion
uttar pradesh,auraiya,2005,whole year,sweet potato,85.0,1112.0,Sweet potato
uttar pradesh,auraiya,2006,kharif,pigeon peas,3982.0,3498.0,Arhar/Tur
uttar pradesh,auraiya,2006,kharif,bajra,28309.0,48997.0,Bajra
uttar pradesh,auraiya,2006,kharif,groundnut,205.0,148.0,Groundnut
uttar pradesh,auraiya,2006,kharif,jowar,1486.0,1676.0,Jowar
uttar pradesh,auraiya,2006,kharif,maize,10432.0,20322.0,Maize
uttar pradesh,auraiya,2006,kharif,other kharif pulses,4083.0,3095.0,Other Kharif pulses
uttar pradesh,auraiya,2006,kharif,rice,48919.0,135457.0,Rice
uttar pradesh,auraiya,2006,kharif,sesamum,93.0,16.0,Sesamum
uttar pradesh,auraiya,2006,kharif,sugarcane,1000.0,56765.0,Sugarcane
uttar pradesh,auraiya,2006,kharif,sweet potato,85.0,1160.0,Sweet potato
uttar pradesh,auraiya,2006,rabi,barley,4306.0,10656.0,Barley
uttar pradesh,auraiya,2006,rabi,garlic,2681.0,11788.0,Garlic
uttar pradesh,auraiya,2006,rabi,chickpea,8827.0,8720.0,Gram
uttar pradesh,auraiya,2006,rabi,linseed,24.0,8.0,Linseed
uttar pradesh,auraiya,2006,rabi,lentil,314.0,381.0,Masoor
uttar pradesh,auraiya,2006,rabi,onion,19.0,364.0,Onion
uttar pradesh,auraiya,2006,rabi,other rabi pulses,829.0,1441.0,Other  Rabi pulses
uttar pradesh,auraiya,2006,rabi,potato,4054.0,124170.0,Potato
uttar pradesh,auraiya,2006,rabi,rapeseed &mustard,16742.0,17402.0,Rapeseed &Mustard
uttar pradesh,auraiya,2006,rabi,turmeric,7.0,24.0,Turmeric
uttar pradesh,auraiya,2006,rabi,wheat,94498.0,296535.0,Wheat
uttar pradesh,auraiya,2006,summer,maize,850.0,1127.0,Maize
uttar pradesh,auraiya,2006,summer,onion,54.0,629.0,Onion
uttar pradesh,auraiya,2006,summer,sunflower,24.0,33.0,Sunflower
uttar pradesh,auraiya,2006,whole year,coriander,12.0,6.0,Coriander
uttar pradesh,auraiya,2006,whole year,dry chillies,30.0,28.0,Dry chillies
uttar pradesh,auraiya,2006,whole year,guar seed,34.0,29.0,Guar seed
uttar pradesh,auraiya,2007,kharif,pigeon peas,4222.0,4863.0,Arhar/Tur
uttar pradesh,auraiya,2007,kharif,bajra,30047.0,55345.0,Bajra
uttar pradesh,auraiya,2007,kharif,dry chillies,8.0,8.0,Dry chillies
uttar pradesh,auraiya,2007,kharif,groundnut,263.0,157.0,Groundnut
uttar pradesh,auraiya,2007,kharif,guar seed,15.0,13.0,Guar seed
uttar pradesh,auraiya,2007,kharif,jowar,1533.0,1879.0,Jowar
uttar pradesh,auraiya,2007,kharif,maize,10099.0,22016.0,Maize
uttar pradesh,auraiya,2007,kharif,mung bean,153.0,30.0,Moong(Green Gram)
uttar pradesh,auraiya,2007,kharif,rice,44161.0,121045.0,Rice
uttar pradesh,auraiya,2007,kharif,sannhamp,10.0,2.0,Sannhamp
uttar pradesh,auraiya,2007,kharif,sesamum,396.0,61.0,Sesamum
uttar pradesh,auraiya,2007,kharif,sugarcane,921.0,46641.0,Sugarcane
uttar pradesh,auraiya,2007,kharif,sweet potato,44.0,592.0,Sweet potato
uttar pradesh,auraiya,2007,kharif,urad,1849.0,1503.0,Urad
uttar pradesh,auraiya,2007,rabi,barley,2899.0,6757.0,Barley
uttar pradesh,auraiya,2007,rabi,coriander,12.0,7.0,Coriander
uttar pradesh,auraiya,2007,rabi,chickpea,12255.0,14790.0,Gram
uttar pradesh,auraiya,2007,rabi,lentil,5.0,3.0,Masoor
uttar pradesh,auraiya,2007,rabi,onion,46.0,643.0,Onion
uttar pradesh,auraiya,2007,rabi,other rabi pulses,792.0,1451.0,Other  Rabi pulses
uttar pradesh,auraiya,2007,rabi,potato,4431.0,97774.0,Potato
uttar pradesh,auraiya,2007,rabi,rapeseed &mustard,12164.0,17757.0,Rapeseed &Mustard
uttar pradesh,auraiya,2007,rabi,turmeric,7.0,22.0,Turmeric
uttar pradesh,auraiya,2007,rabi,wheat,94475.0,288716.0,Wheat
uttar pradesh,auraiya,2007,summer,maize,57.0,82.0,Maize
uttar pradesh,auraiya,2007,summer,mung bean,964.0,644.0,Moong(Green Gram)
uttar pradesh,auraiya,2007,summer,onion,113.0,1282.0,Onion
uttar pradesh,auraiya,2007,summer,sunflower,26.0,30.0,Sunflower
uttar pradesh,auraiya,2007,summer,urad,813.0,531.0,Urad
uttar pradesh,auraiya,2008,kharif,pigeon peas,3399.0,5424.0,Arhar/Tur
uttar pradesh,auraiya,2008,kharif,bajra,22833.0,53879.0,Bajra
uttar pradesh,auraiya,2008,kharif,dry chillies,31.0,31.0,Dry chillies
uttar pradesh,auraiya,2008,kharif,groundnut,153.0,109.0,Groundnut
uttar pradesh,auraiya,2008,kharif,guar seed,151.0,127.0,Guar seed
uttar pradesh,auraiya,2008,kharif,jowar,1760.0,2248.0,Jowar
uttar pradesh,auraiya,2008,kharif,maize,7553.0,18173.0,Maize
uttar pradesh,auraiya,2008,kharif,mung bean,73.0,27.0,Moong(Green Gram)
uttar pradesh,auraiya,2008,kharif,rice,52031.0,159631.0,Rice
uttar pradesh,auraiya,2008,kharif,sannhamp,5.0,2.0,Sannhamp
uttar pradesh,auraiya,2008,kharif,sesamum,777.0,128.0,Sesamum
uttar pradesh,auraiya,2008,kharif,sugarcane,656.0,29335.0,Sugarcane
uttar pradesh,auraiya,2008,kharif,sweet potato,33.0,405.0,Sweet potato
uttar pradesh,auraiya,2008,kharif,urad,944.0,866.0,Urad
uttar pradesh,auraiya,2008,rabi,barley,2102.0,4957.0,Barley
uttar pradesh,auraiya,2008,rabi,coriander,14.0,8.0,Coriander
uttar pradesh,auraiya,2008,rabi,garlic,2538.0,14949.0,Garlic
uttar pradesh,auraiya,2008,rabi,chickpea,6105.0,10093.0,Gram
uttar pradesh,auraiya,2008,rabi,linseed,47.0,21.0,Linseed
uttar pradesh,auraiya,2008,rabi,lentil,97.0,86.0,Masoor
uttar pradesh,auraiya,2008,rabi,onion,50.0,586.0,Onion
uttar pradesh,auraiya,2008,rabi,peas & beans (pulses),215.0,364.0,Peas & beans (Pulses)
uttar pradesh,auraiya,2008,rabi,potato,4425.0,141764.0,Potato
uttar pradesh,auraiya,2008,rabi,rapeseed &mustard,17628.0,26978.0,Rapeseed &Mustard
uttar pradesh,auraiya,2008,rabi,wheat,98367.0,348022.0,Wheat
uttar pradesh,auraiya,2008,summer,banana,1.0,38.0,Banana
uttar pradesh,auraiya,2008,summer,maize,112.0,168.0,Maize
uttar pradesh,auraiya,2008,summer,mung bean,793.0,631.0,Moong(Green Gram)
uttar pradesh,auraiya,2008,summer,sunflower,22.0,40.0,Sunflower
uttar pradesh,auraiya,2008,summer,urad,878.0,858.0,Urad
uttar pradesh,auraiya,2009,kharif,pigeon peas,3592.0,4492.0,Arhar/Tur
uttar pradesh,auraiya,2009,kharif,bajra,32973.0,74839.0,Bajra
uttar pradesh,auraiya,2009,kharif,dry chillies,78.0,69.0,Dry chillies
uttar pradesh,auraiya,2009,kharif,groundnut,109.0,74.0,Groundnut
uttar pradesh,auraiya,2009,kharif,guar seed,43.0,36.0,Guar seed
uttar pradesh,auraiya,2009,kharif,jowar,1116.0,1194.0,Jowar
uttar pradesh,auraiya,2009,kharif,maize,6894.0,13464.0,Maize
uttar pradesh,auraiya,2009,kharif,mung bean,47.0,7.0,Moong(Green Gram)
uttar pradesh,auraiya,2009,kharif,rice,35567.0,100406.0,Rice
uttar pradesh,auraiya,2009,kharif,sannhamp,2.0,,Sannhamp
uttar pradesh,auraiya,2009,kharif,sesamum,665.0,69.0,Sesamum
uttar pradesh,auraiya,2009,kharif,soyabean,8.0,8.0,Soyabean
uttar pradesh,auraiya,2009,kharif,sugarcane,765.0,39292.0,Sugarcane
uttar pradesh,auraiya,2009,kharif,sweet potato,78.0,1061.0,Sweet potato
uttar pradesh,auraiya,2009,kharif,urad,1176.0,544.0,Urad
uttar pradesh,auraiya,2009,rabi,barley,2184.0,4395.0,Barley
uttar pradesh,auraiya,2009,rabi,coriander,28.0,16.0,Coriander
uttar pradesh,auraiya,2009,rabi,garlic,2092.0,11114.0,Garlic
uttar pradesh,auraiya,2009,rabi,chickpea,6299.0,8154.0,Gram
uttar pradesh,auraiya,2009,rabi,linseed,27.0,12.0,Linseed
uttar pradesh,auraiya,2009,rabi,lentil,73.0,59.0,Masoor
uttar pradesh,auraiya,2009,rabi,onion,37.0,635.0,Onion
uttar pradesh,auraiya,2009,rabi,peas & beans (pulses),191.0,266.0,Peas & beans (Pulses)
uttar pradesh,auraiya,2009,rabi,potato,4430.0,144879.0,Potato
uttar pradesh,auraiya,2009,rabi,rapeseed &mustard,14834.0,19957.0,Rapeseed &Mustard
uttar pradesh,auraiya,2009,rabi,turmeric,2.0,6.0,Turmeric
uttar pradesh,auraiya,2009,rabi,wheat,99599.0,286148.0,Wheat
uttar pradesh,auraiya,2009,summer,banana,12.0,493.0,Banana
uttar pradesh,auraiya,2009,summer,maize,173.0,252.0,Maize
uttar pradesh,auraiya,2009,summer,mung bean,1053.0,898.0,Moong(Green Gram)
uttar pradesh,auraiya,2009,summer,onion,49.0,723.0,Onion
uttar pradesh,auraiya,2009,summer,sunflower,15.0,34.0,Sunflower
uttar pradesh,auraiya,2009,summer,urad,1142.0,914.0,Urad
uttar pradesh,auraiya,2010,kharif,pigeon peas,4024.0,3673.0,Arhar/Tur
uttar pradesh,auraiya,2010,kharif,bajra,35282.0,70470.0,Bajra
uttar pradesh,auraiya,2010,kharif,dry chillies,27.0,24.0,Dry chillies
uttar pradesh,auraiya,2010,kharif,groundnut,199.0,197.0,Groundnut
uttar pradesh,auraiya,2010,kharif,guar seed,50.0,42.0,Guar seed
uttar pradesh,auraiya,2010,kharif,jowar,1198.0,1405.0,Jowar
uttar pradesh,auraiya,2010,kharif,maize,8181.0,16624.0,Maize
uttar pradesh,auraiya,2010,kharif,mung bean,120.0,56.0,Moong(Green Gram)
uttar pradesh,auraiya,2010,kharif,rice,37124.0,99641.0,Rice
uttar pradesh,auraiya,2010,kharif,sannhamp,1.0,,Sannhamp
uttar pradesh,auraiya,2010,kharif,sesamum,1046.0,206.0,Sesamum
uttar pradesh,auraiya,2010,kharif,sugarcane,529.0,28275.0,Sugarcane
uttar pradesh,auraiya,2010,kharif,sweet potato,47.0,579.0,Sweet potato
uttar pradesh,auraiya,2010,kharif,urad,1578.0,1900.0,Urad
uttar pradesh,auraiya,2010,rabi,barley,2270.0,6644.0,Barley
uttar pradesh,auraiya,2010,rabi,chickpea,5779.0,8496.0,Gram
uttar pradesh,auraiya,2010,rabi,linseed,20.0,9.0,Linseed
uttar pradesh,auraiya,2010,rabi,lentil,60.0,68.0,Masoor
uttar pradesh,auraiya,2010,rabi,onion,23.0,423.0,Onion
uttar pradesh,auraiya,2010,rabi,peas & beans (pulses),153.0,224.0,Peas & beans (Pulses)
uttar pradesh,auraiya,2010,rabi,potato,4636.0,129034.0,Potato
uttar pradesh,auraiya,2010,rabi,rapeseed &mustard,14701.0,23197.0,Rapeseed &Mustard
uttar pradesh,auraiya,2010,rabi,tobacco,1.0,5.0,Tobacco
uttar pradesh,auraiya,2010,rabi,wheat,100626.0,377448.0,Wheat
